name,position,team,unique_str,week,owner,points,status,RostStatus
"Patrick, T.",WR,DEN,"Patrick, T. WR DEN",10,FA,,FA,FA
"Cooks, B.",WR,HOU,"Cooks, B. WR HOU",10,Matt,9.9,Active,Starting
"Cook, D.",RB,MIN,"Cook, D. RB MIN",10,Sam,15.2,Active,Starting
"Murray, K.",QB,ARI,"Murray, K. QB ARI",10,Sam,29.9,Active,Starting
"Robinson, A.",WR,CHI,"Robinson, A. WR CHI",10,Matt,10.3,Active,Starting
"Brown, A.",WR,TEN,"Brown, A. WR TEN",10,Matt,3.1,Active,Starting
"Chubb, N.",RB,CLE,"Chubb, N. RB CLE",10,Matt,18.6,Active,Starting
"Bernard, G.",RB,CIN,"Bernard, G. RB CIN",10,Matt,8.7,Inactive,Bench
"Robinson, J.",RB,JAX,"Robinson, J. RB JAX",10,Sam,13.2,Active,Starting
"Woods, R.",WR,LA,"Woods, R. WR LA",10,Sam,8.6,Active,Starting
"Kittle, G.",TE,SF,"Kittle, G. TE SF",10,Matt,0.00,Inactive,Reserve
"Ahmed, S.",RB,MIA,"Ahmed, S. RB MIA",10,FA,,FA,FA
Packers DEF ,DEF,Packers,Packers DEF ,10,Liam,6.0,Active,Starting
"Cobb, R.",WR,HOU,"Cobb, R. WR HOU",10,FA,,FA,FA
"Burrow, J.",QB,CIN,"Burrow, J. QB CIN",10,Matt,12.52,Inactive,Bench
"Minshew, G.",QB,JAX,"Minshew, G. QB JAX",10,FA,,FA,FA
"Diggs, S.",WR,BUF,"Diggs, S. WR BUF",10,Sam,25.3,Active,Starting
"Sanders, E.",WR,NO,"Sanders, E. WR NO",10,Liam,1.5,Inactive,Bench
"Gurley, T.",RB,ATL,"Gurley, T. RB ATL",10,Liam,0.0,Inactive,Bench
"Davis, C.",WR,TEN,"Davis, C. WR TEN",10,Liam,11.7,Inactive,Bench
"Pollard, T.",RB,DAL,"Pollard, T. RB DAL",10,Liam,0.0,Inactive,Bench
"Moss, Z.",RB,BUF,"Moss, Z. RB BUF",10,Matt,2.7,Inactive,Bench
"Mixon, J.",RB,CIN,"Mixon, J. RB CIN",10,Matt,0.0,Inactive,Bench
"Jeudy, J.",WR,DEN,"Jeudy, J. WR DEN",10,Liam,10.8,Inactive,Bench
"Hooper, A.",TE,CLE,"Hooper, A. TE CLE",10,Matt,2.1,Inactive,Bench
"Hill, T.",QB,NO,"Hill, T. QB NO",10,FA,,FA,FA
"Koo, Y.",K,ATL,"Koo, Y. K ATL",10,Liam,0.0,Inactive,Bench
"Conner, J.",RB,PIT,"Conner, J. RB PIT",10,Kevin,6.8,Active,Starting
"Jones, J.",WR,ATL,"Jones, J. WR ATL",10,Jess,0.0,Inactive,Bench
"Engram, E.",TE,NYG,"Engram, E. TE NYG",10,Matt,3.5,Active,Starting
"Smith-Schuster, J.",WR,PIT,"Smith-Schuster, J. WR PIT",10,Jess,22.7,Active,Starting
"Tannehill, R.",QB,TEN,"Tannehill, R. QB TEN",10,f,10.78,Active,Starting
"Ertz, Z.",TE,PHI,"Ertz, Z. TE PHI",10,Sam,0.00,Inactive,Reserve
"Gibson, A.",RB,WAS,"Gibson, A. RB WAS",10,Sam,22.5,Active,Starting
Ravens DEF ,DEF,Ravens,Ravens DEF ,10,Nolan,1.0,Active,Starting
"Gano, G.",K,NYG,"Gano, G. K NYG",10,FA,,FA,FA
"Bass, T.",K,BUF,"Bass, T. K BUF",10,Sam,18.0,Active,Starting
"Hill, B.",RB,ATL,"Hill, B. RB ATL",10,FA,,FA,FA
"Alie-Cox, M.",TE,IND,"Alie-Cox, M. TE IND",10,FA,,FA,FA
"Agholor, N.",WR,LV,"Agholor, N. WR LV",10,Nolan,1.8,Inactive,Bench
Eagles DEF ,DEF,Eagles,Eagles DEF ,10,Sam,3.0,Active,Starting
"Elliott, E.",RB,DAL,"Elliott, E. RB DAL",10,Nolan,0.0,Inactive,Bench
"Swift, D.",RB,DET,"Swift, D. RB DET",10,Sam,25.9,Inactive,Bench
"Dobbins, J.",RB,BAL,"Dobbins, J. RB BAL",10,Sam,2.4,Inactive,Bench
Bears DEF ,DEF,Bears,Bears DEF ,10,FA,,FA,FA
"Higgins, R.",WR,CLE,"Higgins, R. WR CLE",10,Nolan,7.8,Inactive,Bench
"Meyers, J.",WR,NE,"Meyers, J. WR NE",10,Nolan,15.86,Inactive,Bench
"Golladay, K.",WR,DET,"Golladay, K. WR DET",10,Sam,0.0,Inactive,Bench
"Ward, G.",WR,PHI,"Ward, G. WR PHI",10,FA,,FA,FA
"Jones, M.",WR,DET,"Jones, M. WR DET",10,Jess,23.6,Active,Starting
"Crowder, J.",WR,NYJ,"Crowder, J. WR NYJ",10,Sam,0.0,Inactive,Bench
"Parker, D.",WR,MIA,"Parker, D. WR MIA",10,Sam,5.1,Inactive,Bench
"Henry, D.",RB,TEN,"Henry, D. RB TEN",10,Jess,11.9,Active,Starting
Browns DEF ,DEF,Browns,Browns DEF ,10,Nolan,6.0,Inactive,Bench
"Gordon, M.",RB,DEN,"Gordon, M. RB DEN",10,Jess,4.6,Active,Starting
Rams DEF ,DEF,Rams,Rams DEF ,10,Jess,13.0,Active,Starting
"Smith, T.",WR,NO,"Smith, T. WR NO",10,FA,,FA,FA
"Bailey, D.",K,MIN,"Bailey, D. K MIN",10,Jess,8.0,Active,Starting
"Gronkowski, R.",TE,TB,"Gronkowski, R. TE TB",10,Sam,13.1,Inactive,Bench
"Carson, C.",RB,SEA,"Carson, C. RB SEA",10,Nolan,0.0,Inactive,Bench
"McKinnon, J.",RB,SF,"McKinnon, J. RB SF",10,f,7.0,Active,Starting
"Herbert, J.",QB,LAC,"Herbert, J. QB LAC",10,Jess,20.48,Active,Starting
"Smith, J.",TE,TEN,"Smith, J. TE TEN",10,Nolan,9.5,Active,Starting
"Boyd, T.",WR,CIN,"Boyd, T. WR CIN",10,f,10.1,Active,Starting
"Burkhead, R.",RB,NE,"Burkhead, R. RB NE",10,FA,,FA,FA
"Johnson, D.",RB,HOU,"Johnson, D. RB HOU",10,f,0.0,Active,Starting
"Chark, D.",WR,JAX,"Chark, D. WR JAX",10,Nolan,9.6,Active,Starting
"Metcalf, D.",WR,SEA,"Metcalf, D. WR SEA",10,Nolan,4.8,Active,Starting
"Claypool, C.",WR,PIT,"Claypool, C. WR PIT",10,Nolan,21.3,Active,Starting
"Ebron, E.",TE,PIT,"Ebron, E. TE PIT",10,Sam,5.8,Active,Starting
"Samuel, C.",WR,CAR,"Samuel, C. WR CAR",10,Sam,4.2,Active,Starting
"Jackson, J.",RB,LAC,"Jackson, J. RB LAC",10,Graham,0.0,Inactive,Bench
"Patterson, C.",WR,CHI,"Patterson, C. WR CHI",10,f,26.4,Active,Starting
"Renfrow, H.",WR,LV,"Renfrow, H. WR LV",10,Jess,7.0,Active,Starting
"Sanders, J.",K,MIA,"Sanders, J. K MIA",10,Nolan,14.0,Active,Starting
"Fells, D.",TE,HOU,"Fells, D. TE HOU",10,FA,,FA,FA
"Golladay, K.",WR,DET,"Golladay, K. WR DET",11,Sam,0.0,Inactive,Bench
"Brown, A.",WR,TEN,"Brown, A. WR TEN",11,Matt,16.2,Active,Starting
"Green, A.",WR,CIN,"Green, A. WR CIN",11,Kevin,14.1,Inactive,Bench
"Alie-Cox, M.",TE,IND,"Alie-Cox, M. TE IND",11,FA,,FA,FA
Bills DEF ,DEF,Bills,Bills DEF ,11,FA,,FA,FA
"Samuel, C.",WR,CAR,"Samuel, C. WR CAR",11,Sam,21.4,Inactive,Bench
"Diggs, S.",WR,BUF,"Diggs, S. WR BUF",11,Sam,0.0,Inactive,Bench
"Beasley, C.",WR,BUF,"Beasley, C. WR BUF",11,Kevin,0.0,Inactive,Bench
Giants DEF ,DEF,Giants,Giants DEF ,11,FA,,FA,FA
Colts DEF ,DEF,Colts,Colts DEF ,11,Kevin,8.0,Active,Starting
"Crowder, J.",WR,NYJ,"Crowder, J. WR NYJ",11,Sam,2.6,Inactive,Bench
"Reagor, J.",WR,PHI,"Reagor, J. WR PHI",11,FA,,FA,FA
"Patterson, C.",WR,CHI,"Patterson, C. WR CHI",11,f,0.0,Inactive,Bench
"Chubb, N.",RB,CLE,"Chubb, N. RB CLE",11,Matt,11.4,Active,Starting
"McKinnon, J.",RB,SF,"McKinnon, J. RB SF",11,f,0.0,Inactive,Bench
"Gould, R.",K,SF,"Gould, R. K SF",11,FA,,FA,FA
"Williams, P.",WR,MIA,"Williams, P. WR MIA",11,f,0.0,Inactive,Bench
"Ruggs, H.",WR,LV,"Ruggs, H. WR LV",11,f,2.7,Inactive,Bench
"Williams, M.",WR,LAC,"Williams, M. WR LAC",11,FA,,FA,FA
Chiefs DEF ,DEF,Chiefs,Chiefs DEF ,11,FA,,FA,FA
"Newton, C.",QB,NE,"Newton, C. QB NE",11,f,19.2,Inactive,Bench
"Sutton, C.",WR,DEN,"Sutton, C. WR DEN",11,FA,,FA,FA
"Boyd, T.",WR,CIN,"Boyd, T. WR CIN",11,f,17.5,Active,Starting
"Bullock, R.",K,CIN,"Bullock, R. K CIN",11,FA,,FA,FA
"Samuel, D.",WR,SF,"Samuel, D. WR SF",11,FA,,FA,FA
"Scott, B.",RB,PHI,"Scott, B. RB PHI",11,f,10.5,Active,Starting
"McKissic, J.",RB,WAS,"McKissic, J. RB WAS",11,f,9.9,Active,Starting
"Cousins, K.",QB,MIN,"Cousins, K. QB MIN",11,FA,,FA,FA
"Tannehill, R.",QB,TEN,"Tannehill, R. QB TEN",11,f,21.86,Active,Starting
"Ertz, Z.",TE,PHI,"Ertz, Z. TE PHI",11,Sam,0.00,Inactive,Reserve
"Michel, S.",RB,NE,"Michel, S. RB NE",11,FA,,FA,FA
"Cole, K.",WR,JAX,"Cole, K. WR JAX",11,f,5.6,Active,Starting
"Harris, D.",WR,NO,"Harris, D. WR NO",11,f,7.8,Active,Starting
"Swift, D.",RB,DET,"Swift, D. RB DET",11,Sam,0.0,Inactive,Bench
"Sanders, E.",WR,NO,"Sanders, E. WR NO",11,FA,,FA,FA
"Johnson, D.",RB,HOU,"Johnson, D. RB HOU",11,f,0.00,Inactive,Reserve
"Fant, N.",TE,DEN,"Fant, N. TE DEN",11,f,9.5,Active,Starting
"Slye, J.",K,CAR,"Slye, J. K CAR",11,f,10.0,Active,Starting
"Booker, D.",RB,LV,"Booker, D. RB LV",11,FA,,FA,FA
Steelers DEF ,DEF,Steelers,Steelers DEF ,11,f,17.0,Active,Starting
"Gore, F.",RB,NYJ,"Gore, F. RB NYJ",11,FA,,FA,FA
"Cooks, B.",WR,HOU,"Cooks, B. WR HOU",11,Matt,12.5,Active,Starting
"Bass, T.",K,BUF,"Bass, T. K BUF",11,Sam,0.0,Inactive,Bench
"Zuerlein, G.",K,DAL,"Zuerlein, G. K DAL",11,FA,,FA,FA
Eagles DEF ,DEF,Eagles,Eagles DEF ,11,FA,,FA,FA
"Graham, J.",TE,CHI,"Graham, J. TE CHI",11,f,0.0,Inactive,Bench
"Allen, K.",WR,LAC,"Allen, K. WR LAC",11,Matt,34.5,Active,Starting
"Mixon, J.",RB,CIN,"Mixon, J. RB CIN",11,Matt,0.00,Inactive,Reserve
"Hilton, T.",WR,IND,"Hilton, T. WR IND",11,FA,,FA,FA
"Gaskin, M.",RB,MIA,"Gaskin, M. RB MIA",11,f,0.00,Inactive,Reserve
"McLaurin, T.",WR,WAS,"McLaurin, T. WR WAS",11,Kevin,13.4,Active,Starting
"Hopkins, D.",WR,ARI,"Hopkins, D. WR ARI",11,Kevin,10.1,Active,Starting
Vikings DEF ,DEF,Vikings,Vikings DEF ,11,Sam,4.0,Active,Starting
"Higbee, T.",TE,LA,"Higbee, T. TE LA",11,FA,,FA,FA
"Brown, A.",WR,TB,"Brown, A. WR TB",11,Matt,13.8,Inactive,Bench
"Myers, J.",K,SEA,"Myers, J. K SEA",11,FA,,FA,FA
"Conner, J.",RB,PIT,"Conner, J. RB PIT",11,Kevin,12.9,Active,Starting
"Miller, S.",WR,TB,"Miller, S. WR TB",11,FA,,FA,FA
"Prescott, D.",QB,DAL,"Prescott, D. QB DAL",11,FA,,FA,FA
"Bell, L.",RB,KC,"Bell, L. RB KC",11,Matt,10.6,Inactive,Bench
"Schultz, D.",TE,DAL,"Schultz, D. TE DAL",11,FA,,FA,FA
"Robinson, A.",WR,CHI,"Robinson, A. WR CHI",11,Matt,0.0,Inactive,Bench
"Mahomes, P.",QB,KC,"Mahomes, P. QB KC",11,Kevin,21.52,Active,Starting
"Ebron, E.",TE,PIT,"Ebron, E. TE PIT",11,FA,,FA,FA
"Crosby, M.",K,GB,"Crosby, M. K GB",11,FA,,FA,FA
"Thompson, C.",RB,JAX,"Thompson, C. RB JAX",11,FA,,FA,FA
"Hyde, C.",RB,SEA,"Hyde, C. RB SEA",11,Matt,17.5,Active,Starting
"Ekeler, A.",RB,LAC,"Ekeler, A. RB LAC",11,Liam,0.00,Inactive,Reserve
"Johnson, D.",RB,HOU,"Johnson, D. RB HOU",11,Matt,6.5,Inactive,Bench
"Gesicki, M.",TE,MIA,"Gesicki, M. TE MIA",11,FA,,FA,FA
"Brady, T.",QB,TB,"Brady, T. QB TB",11,Matt,12.64,Active,Starting
"Engram, E.",TE,NYG,"Engram, E. TE NYG",11,Matt,0.0,Inactive,Bench
"Kittle, G.",TE,SF,"Kittle, G. TE SF",11,Matt,0.00,Inactive,Reserve
"Freeman, D.",RB,NYG,"Freeman, D. RB NYG",11,FA,,FA,FA
"Burrow, J.",QB,CIN,"Burrow, J. QB CIN",11,FA,,FA,FA
"Harry, N.",WR,NE,"Harry, N. WR NE",11,FA,,FA,FA
"Gonzalez, Z.",K,ARI,"Gonzalez, Z. K ARI",11,FA,,FA,FA
"Dallas, D.",RB,SEA,"Dallas, D. RB SEA",11,FA,,FA,FA
Panthers DEF ,DEF,Panthers,Panthers DEF ,11,FA,,FA,FA
"Gage, R.",WR,ATL,"Gage, R. WR ATL",11,FA,,FA,FA
"Beckham, O.",WR,CLE,"Beckham, O. WR CLE",11,FA,,FA,FA
"Akers, C.",RB,LA,"Akers, C. RB LA",11,FA,,FA,FA
"Hasty, J.",RB,SF,"Hasty, J. RB SF",11,FA,,FA,FA
Buccaneers DEF ,DEF,Buccaneers,Buccaneers DEF ,11,Matt,4.0,Active,Starting
"Carlson, D.",K,LV,"Carlson, D. K LV",11,Kevin,7.0,Active,Starting
"Johnson, D.",RB,CLE,"Johnson, D. RB CLE",11,FA,,FA,FA
"Campbell, P.",WR,IND,"Campbell, P. WR IND",11,FA,,FA,FA
"Hooper, A.",TE,CLE,"Hooper, A. TE CLE",11,Matt,6.3,Active,Starting
"Cobb, R.",WR,HOU,"Cobb, R. WR HOU",11,FA,,FA,FA
Bears DEF ,DEF,Bears,Bears DEF ,11,Matt,0.0,Inactive,Bench
"Kelley, J.",RB,LAC,"Kelley, J. RB LAC",11,FA,,FA,FA
"Kamara, A.",RB,NO,"Kamara, A. RB NO",11,Kevin,10.5,Active,Starting
"Moss, Z.",RB,BUF,"Moss, Z. RB BUF",11,FA,,FA,FA
"Cohen, T.",RB,CHI,"Cohen, T. RB CHI",11,FA,,FA,FA
"Slayton, D.",WR,NYG,"Slayton, D. WR NYG",11,FA,,FA,FA
"Waller, D.",TE,LV,"Waller, D. TE LV",11,Kevin,21.8,Active,Starting
"Boswell, C.",K,PIT,"Boswell, C. K PIT",11,FA,,FA,FA
Broncos DEF ,DEF,Broncos,Broncos DEF ,11,FA,,FA,FA
"Pollard, T.",RB,DAL,"Pollard, T. RB DAL",11,Liam,13.6,Inactive,Bench
"Ward, G.",WR,PHI,"Ward, G. WR PHI",11,FA,,FA,FA
"Lamb, C.",WR,DAL,"Lamb, C. WR DAL",11,Kevin,21.4,Active,Starting
"Akins, J.",TE,HOU,"Akins, J. TE HOU",11,FA,,FA,FA
"Ingram, M.",RB,BAL,"Ingram, M. RB BAL",11,FA,,FA,FA
"Shenault, L.",WR,JAX,"Shenault, L. WR JAX",11,FA,,FA,FA
"Hill, B.",RB,ATL,"Hill, B. RB ATL",11,FA,,FA,FA
Seahawks DEF ,DEF,Seahawks,Seahawks DEF ,11,FA,,FA,FA
"Coleman, T.",RB,SF,"Coleman, T. RB SF",11,FA,,FA,FA
"Minshew, G.",QB,JAX,"Minshew, G. QB JAX",11,FA,,FA,FA
"Lutz, W.",K,NO,"Lutz, W. K NO",11,Matt,6.0,Active,Starting
"Barkley, S.",RB,NYG,"Barkley, S. RB NYG",11,FA,,FA,FA
"Mattison, A.",RB,MIN,"Mattison, A. RB MIN",11,FA,,FA,FA
"McManus, B.",K,DEN,"McManus, B. K DEN",11,FA,,FA,FA
"Tonyan, R.",TE,GB,"Tonyan, R. TE GB",11,FA,,FA,FA
"Bernard, G.",RB,CIN,"Bernard, G. RB CIN",11,Matt,9.5,Active,Starting
"Edelman, J.",WR,NE,"Edelman, J. WR NE",11,FA,,FA,FA
Packers DEF ,DEF,Packers,Packers DEF ,11,FA,,FA,FA
"Jones, R.",RB,TB,"Jones, R. RB TB",11,Kevin,2.4,Active,Starting
"Kelce, T.",TE,KC,"Kelce, T. TE KC",11,f,26.86,Active,Starting
Cardinals DEF ,DEF,Cardinals,Cardinals DEF ,11,FA,,FA,FA
"Jacobs, J.",RB,LV,"Jacobs, J. RB LV",11,Nolan,13.4,Active,Starting
"Breida, M.",RB,MIA,"Breida, M. RB MIA",11,FA,,FA,FA
"Jackson, L.",QB,BAL,"Jackson, L. QB BAL",11,Lucas,16.54,Active,Starting
"Fuller, W.",WR,HOU,"Fuller, W. WR HOU",11,Nolan,14.0,Active,Starting
"Peterson, A.",RB,DET,"Peterson, A. RB DET",11,Lucas,1.8,Active,Starting
"Burkhead, R.",RB,NE,"Burkhead, R. RB NE",11,Lucas,3.2,Active,Starting
"Cooper, A.",WR,DAL,"Cooper, A. WR DAL",11,Lucas,14.1,Active,Starting
"Metcalf, D.",WR,SEA,"Metcalf, D. WR SEA",11,Nolan,13.6,Active,Starting
"Godwin, C.",WR,TB,"Godwin, C. WR TB",11,Lucas,18.3,Active,Starting
"Jackson, D.",WR,PHI,"Jackson, D. WR PHI",11,FA,,FA,FA
"Davis, C.",WR,TEN,"Davis, C. WR TEN",11,Liam,16.3,Inactive,Bench
"Claypool, C.",WR,PIT,"Claypool, C. WR PIT",11,Nolan,15.9,Active,Starting
"Coutee, K.",WR,HOU,"Coutee, K. WR HOU",11,FA,,FA,FA
"Landry, J.",WR,CLE,"Landry, J. WR CLE",11,Liam,4.6,Inactive,Bench
Saints DEF ,DEF,Saints,Saints DEF ,11,Liam,16.0,Active,Starting
"Koo, Y.",K,ATL,"Koo, Y. K ATL",11,Liam,13.0,Active,Starting
"Jefferson, J.",WR,MIN,"Jefferson, J. WR MIN",11,Lucas,17.6,Active,Starting
"Lindsay, P.",RB,DEN,"Lindsay, P. RB DEN",11,Liam,8.2,Inactive,Bench
"Lazard, A.",WR,GB,"Lazard, A. WR GB",11,Jake,3.80,Inactive,Reserve
"Hines, N.",RB,IND,"Hines, N. RB IND",11,Liam,9.2,Inactive,Bench
"Elliott, J.",K,PHI,"Elliott, J. K PHI",11,FA,,FA,FA
Dolphins DEF ,DEF,Dolphins,Dolphins DEF ,11,Jake,5.0,Active,Starting
"Wilson, R.",QB,SEA,"Wilson, R. QB SEA",11,Nolan,20.08,Active,Starting
"Henry, H.",TE,LAC,"Henry, H. TE LAC",11,Jake,14.8,Inactive,Bench
"Parker, D.",WR,MIA,"Parker, D. WR MIA",11,FA,,FA,FA
"Agholor, N.",WR,LV,"Agholor, N. WR LV",11,Nolan,20.8,Inactive,Bench
"Fitzpatrick, R.",QB,MIA,"Fitzpatrick, R. QB MIA",11,FA,,FA,FA
"Carr, D.",QB,LV,"Carr, D. QB LV",11,FA,,FA,FA
Ravens DEF ,DEF,Ravens,Ravens DEF ,11,Nolan,3.0,Active,Starting
"Andrews, M.",TE,BAL,"Andrews, M. TE BAL",11,Lucas,20.6,Active,Starting
"Smith, T.",WR,NO,"Smith, T. WR NO",11,FA,,FA,FA
"Chark, D.",WR,JAX,"Chark, D. WR JAX",11,Nolan,8.1,Active,Starting
"Hunt, K.",RB,CLE,"Hunt, K. RB CLE",11,Jake,9.1,Inactive,Bench
"Gallman, W.",RB,NYG,"Gallman, W. RB NYG",11,Jake,0.0,Inactive,Bench
"Smith, J.",TE,TEN,"Smith, J. TE TEN",11,Nolan,12.0,Active,Starting
"Elliott, E.",RB,DAL,"Elliott, E. RB DAL",11,Nolan,19.4,Active,Starting
"Brown, M.",WR,BAL,"Brown, M. WR BAL",11,Jake,0.0,Inactive,Bench
"Fulgham, T.",WR,PHI,"Fulgham, T. WR PHI",11,Jake,1.8,Inactive,Bench
"Edwards-Helaire, C.",RB,KC,"Edwards-Helaire, C. RB KC",11,Jake,20.7,Inactive,Bench
"Rodgers, A.",QB,GB,"Rodgers, A. QB GB",11,Graham,21.74,Active,Starting
"Blankenship, R.",K,IND,"Blankenship, R. K IND",11,Jake,15.0,Active,Starting
"Howard, J.",RB,Free Agent,"Howard, J. RB Free Agent",11,FA,,FA,FA
"Jeudy, J.",WR,DEN,"Jeudy, J. WR DEN",11,Liam,6.7,Active,Starting
"Reed, J.",TE,SF,"Reed, J. TE SF",11,Graham,0.0,Inactive,Bench
Football Team DEF ,DEF,TFootballeFootballaFootballm,Football Team DEF ,11,Graham,12.0,Active,Starting
"Succop, R.",K,TB,"Succop, R. K TB",11,Graham,6.0,Active,Starting
"Hill, T.",WR,KC,"Hill, T. WR KC",11,Graham,27.0,Active,Starting
"Hurst, H.",TE,ATL,"Hurst, H. TE ATL",11,Graham,0.0,Active,Starting
"Gallup, M.",WR,DAL,"Gallup, M. WR DAL",11,Lucas,4.9,Inactive,Bench
"Tate, G.",WR,NYG,"Tate, G. WR NYG",11,FA,,FA,FA
"Singletary, D.",RB,BUF,"Singletary, D. RB BUF",11,Lucas,0.0,Inactive,Bench
"Johnson, D.",WR,PIT,"Johnson, D. WR PIT",11,Graham,23.1,Active,Starting
"Evans, M.",WR,TB,"Evans, M. WR TB",11,Graham,15.9,Active,Starting
49ers DEF ,DEF,49ers,49ers DEF ,11,Lucas,0.0,Inactive,Bench
"Thielen, A.",WR,MIN,"Thielen, A. WR MIN",11,Graham,32.3,Active,Starting
"Edmonds, C.",RB,ARI,"Edmonds, C. RB ARI",11,Graham,24.9,Active,Starting
"Brees, D.",QB,NO,"Brees, D. QB NO",11,FA,,FA,FA
"Miller, A.",WR,CHI,"Miller, A. WR CHI",11,FA,,FA,FA
"Mostert, R.",RB,SF,"Mostert, R. RB SF",11,Lucas,0.0,Inactive,Bench
"Hardman, M.",WR,KC,"Hardman, M. WR KC",11,Lucas,2.60,Inactive,Reserve
"McCaffrey, C.",RB,CAR,"McCaffrey, C. RB CAR",11,Lucas,0.0,Inactive,Bench
"Penny, R.",RB,SEA,"Penny, R. RB SEA",11,FA,,FA,FA
"Murray, L.",RB,NO,"Murray, L. RB NO",11,Graham,10.5,Inactive,Bench
"Drake, K.",RB,ARI,"Drake, K. RB ARI",11,Graham,16.0,Inactive,Bench
"Hurts, J.",QB,PHI,"Hurts, J. QB PHI",11,FA,,FA,FA
"Goedert, D.",TE,PHI,"Goedert, D. TE PHI",11,Liam,18.7,Active,Starting
"Higgins, T.",WR,CIN,"Higgins, T. WR CIN",11,Liam,5.6,Active,Starting
"Edwards, B.",WR,LV,"Edwards, B. WR LV",11,FA,,FA,FA
"Kirk, C.",WR,ARI,"Kirk, C. WR ARI",11,Lucas,9.8,Active,Starting
"Kupp, C.",WR,LA,"Kupp, C. WR LA",11,Liam,25.5,Active,Starting
"Tucker, J.",K,BAL,"Tucker, J. K BAL",11,Lucas,10.0,Active,Starting
"Adams, D.",WR,GB,"Adams, D. WR GB",11,Liam,23.6,Active,Starting
"Jeffery, A.",WR,PHI,"Jeffery, A. WR PHI",11,FA,,FA,FA
"Ballage, K.",RB,LAC,"Ballage, K. RB LAC",11,Liam,14.1,Active,Starting
"Gurley, T.",RB,ATL,"Gurley, T. RB ATL",11,Liam,3.9,Active,Starting
"Roethlisberger, B.",QB,PIT,"Roethlisberger, B. QB PIT",11,Liam,16.68,Active,Starting
"Snell, B.",RB,PIT,"Snell, B. RB PIT",11,FA,,FA,FA
"Armstead, R.",RB,JAX,"Armstead, R. RB JAX",11,Graham,0.00,Inactive,Reserve
"Brown, J.",WR,BUF,"Brown, J. WR BUF",11,Lucas,0.0,Inactive,Bench
"Taylor, J.",RB,IND,"Taylor, J. RB IND",11,Graham,15.4,Inactive,Bench
"Ridley, C.",WR,ATL,"Ridley, C. WR ATL",11,Graham,14.0,Inactive,Bench
"Jackson, J.",RB,LAC,"Jackson, J. RB LAC",11,Graham,0.0,Inactive,Bench
Chargers DEF ,DEF,Chargers,Chargers DEF ,11,Lucas,9.0,Active,Starting
"Fells, D.",TE,HOU,"Fells, D. TE HOU",11,FA,,FA,FA
"Sanders, J.",K,MIA,"Sanders, J. K MIA",11,Nolan,10.0,Active,Starting
"Higgins, R.",WR,CLE,"Higgins, R. WR CLE",11,Nolan,9.5,Inactive,Bench
"Williams, J.",RB,GB,"Williams, J. RB GB",11,Jess,8.6,Inactive,Bench
"Shepard, S.",WR,NYG,"Shepard, S. WR NYG",11,Jess,0.0,Inactive,Bench
"Bridgewater, T.",QB,CAR,"Bridgewater, T. QB CAR",11,FA,,FA,FA
"Dobbins, J.",RB,BAL,"Dobbins, J. RB BAL",11,FA,,FA,FA
"Watkins, S.",WR,KC,"Watkins, S. WR KC",11,FA,,FA,FA
"Watson, D.",QB,HOU,"Watson, D. QB HOU",11,Jake,31.36,Active,Starting
"Jones, A.",RB,GB,"Jones, A. RB GB",11,Jake,17.1,Active,Starting
"Wentz, C.",QB,PHI,"Wentz, C. QB PHI",11,Jess,14.4,Inactive,Bench
Rams DEF ,DEF,Rams,Rams DEF ,11,Jess,5.0,Active,Starting
"Brown, M.",RB,LA,"Brown, M. RB LA",11,FA,,FA,FA
"Hill, T.",QB,NO,"Hill, T. QB NO",11,FA,,FA,FA
"Bailey, D.",K,MIN,"Bailey, D. K MIN",11,Jess,4.0,Active,Starting
"Davis, M.",RB,CAR,"Davis, M. RB CAR",11,Jake,15.9,Active,Starting
"Cook, J.",TE,NO,"Cook, J. TE NO",11,Jess,1.6,Active,Starting
"Henderson, D.",RB,LA,"Henderson, D. RB LA",11,Kevin,2.9,Inactive,Bench
"Moore, D.",WR,CAR,"Moore, D. WR CAR",11,Jess,21.8,Active,Starting
"White, J.",RB,NE,"White, J. RB NE",11,FA,,FA,FA
"Smith-Schuster, J.",WR,PIT,"Smith-Schuster, J. WR PIT",11,Jess,5.9,Active,Starting
"Jones, J.",WR,ATL,"Jones, J. WR ATL",11,Jess,5.9,Active,Starting
"Gano, G.",K,NYG,"Gano, G. K NYG",11,FA,,FA,FA
"Henry, D.",RB,TEN,"Henry, D. RB TEN",11,Jess,20.2,Active,Starting
"Howard, O.",TE,TB,"Howard, O. TE TB",11,FA,,FA,FA
"Montgomery, D.",RB,CHI,"Montgomery, D. RB CHI",11,Jess,0.0,Inactive,Bench
"Prater, M.",K,DET,"Prater, M. K DET",11,Sam,0.0,Active,Starting
"Gibson, A.",RB,WAS,"Gibson, A. RB WAS",11,Sam,17.4,Active,Starting
"Gronkowski, R.",TE,TB,"Gronkowski, R. TE TB",11,Sam,4.5,Active,Starting
"Allen, J.",QB,BUF,"Allen, J. QB BUF",11,Liam,0.0,Inactive,Bench
"Manhertz, C.",TE,CAR,"Manhertz, C. TE CAR",11,FA,,FA,FA
"Pittman, M.",WR,IND,"Pittman, M. WR IND",11,Sam,15.6,Active,Starting
"Valdes-Scantling, M.",WR,GB,"Valdes-Scantling, M. WR GB",11,Kevin,6.5,Inactive,Bench
